Region,Year,FRatio
Sierra Leone,2006,38.2
Sierra Leone,2005,38.5
Sierra Leone,2004,38.7
Sierra Leone,2003,39
Sierra Leone,2002,39.3
Sierra Leone,2001,39.5
Sierra Leone,2000,39.8
Sierra Leone,1999,40.1
Sierra Leone,1998,40.3
Sierra Leone,1997,40.6
Sierra Leone,1996,40.9
Sierra Leone,1995,41.2
Sierra Leone,1994,41.4
Sierra Leone,1993,41.7
Sierra Leone,1992,42
Sierra Leone,1991,42.2
Sierra Leone,1990,42.5
Singapore,2007,3.3
Singapore,2006,3.3
Singapore,2005,3.3
Singapore,2004,3.3
Singapore,2003,3.3
Singapore,2002,3.4
Singapore,2001,3.4
Singapore,2000,3.4
Singapore,1999,3.4
Singapore,1998,3.4
Singapore,1997,3.4
Singapore,1996,3.4
Singapore,1995,3.4
Singapore,1994,3.4
Singapore,1993,3.4
Singapore,1992,3.4
Singapore,1991,3.4
Singapore,1990,3.4
Slovakia,2007,40.2
Slovakia,2006,40.1
Slovakia,2005,40.1
Slovakia,2004,40.1
Slovakia,2003,40
Slovakia,2002,40
Slovakia,2001,40
Slovakia,2000,39.9
Slovakia,1999,39.9
Slovakia,1998,39.9
Slovakia,1997,39.9
Slovakia,1996,39.9
Slovakia,1995,39.9
Slovakia,1994,40
Slovakia,1993,40
Slovenia,2007,63.3
Slovenia,2006,63
Slovenia,2005,62.8
Slovenia,2004,62.5
Slovenia,2003,62.3
Slovenia,2002,62
Slovenia,2001,61.8
Slovenia,2000,61.5
Slovenia,1999,61.3
Slovenia,1998,61
Slovenia,1997,60.8
Slovenia,1996,60.5
Slovenia,1995,60.3
Slovenia,1994,60
Slovenia,1993,59.8
Slovenia,1992,59.5
Solomon Islands,2007,74.8
Solomon Islands,2006,76.2
Solomon Islands,2005,77.6
Solomon Islands,2004,79
Solomon Islands,2003,80.4
Solomon Islands,2002,81.9
Solomon Islands,2001,83.3
Solomon Islands,2000,84.7
Solomon Islands,1999,86.1
Solomon Islands,1998,87.5
Solomon Islands,1997,89
Solomon Islands,1996,90.4
Solomon Islands,1995,91.8
Solomon Islands,1994,93.2
Solomon Islands,1993,94.6
Solomon Islands,1992,96.1
Solomon Islands,1991,97.5
Solomon Islands,1990,98.9
Somalia,2007,11.1
Somalia,2006,11.2
Somalia,2005,11.4
Somalia,2004,11.5
Somalia,2003,11.6
Somalia,2002,11.7
Somalia,2001,11.9
Somalia,2000,12
Somalia,1999,12.1
Somalia,1998,12.2
Somalia,1997,12.3
Somalia,1996,12.5
Somalia,1995,12.6
Somalia,1994,12.7
Somalia,1993,12.8
Somalia,1992,13
Somalia,1991,13.1
Somalia,1990,13.2
South Africa,2007,7.6
South Africa,2006,7.6
South Africa,2005,7.6
South Africa,2004,7.6
South Africa,2003,7.6
South Africa,2002,7.6
South Africa,2001,7.6
South Africa,2000,7.6
South Africa,1999,7.6
South Africa,1998,7.6
South Africa,1997,7.6
South Africa,1996,7.6
South Africa,1995,7.6
South Africa,1994,7.6
South Africa,1993,7.6
South Africa,1992,7.6
South Africa,1991,7.6
South Africa,1990,7.6
Spain,2007,37.1
Spain,2006,36.5
Spain,2005,35.9
Spain,2004,35.3
Spain,2003,34.7
Spain,2002,34.1
Spain,2001,33.6
Spain,2000,32.9
Spain,1999,32.3
Spain,1998,31.7
Spain,1997,31.1
Spain,1996,30.5
Spain,1995,29.9
Spain,1994,29.4
Spain,1993,28.8
Spain,1992,28.2
Spain,1991,27.6
Spain,1990,27
Sri Lanka,2007,29
Sri Lanka,2006,29.4
Sri Lanka,2005,29.9
Sri Lanka,2004,30.4
Sri Lanka,2003,30.8
Sri Lanka,2002,31.3
Sri Lanka,2001,31.8
Sri Lanka,2000,32.2
Sri Lanka,1999,32.6
Sri Lanka,1998,33
Sri Lanka,1997,33.5
Sri Lanka,1996,33.9
Sri Lanka,1995,34.3
Sri Lanka,1994,34.7
Sri Lanka,1993,35.1
Sri Lanka,1992,35.5
Sri Lanka,1991,35.9
Sri Lanka,1990,36.4
Sudan,2007,27.9
Sudan,2006,28.2
Sudan,2005,28.4
Sudan,2004,28.7
Sudan,2003,28.9
Sudan,2002,29.2
Sudan,2001,29.4
Sudan,2000,29.7
Sudan,1999,29.9
Sudan,1998,30.2
Sudan,1997,30.4
Sudan,1996,30.7
Sudan,1995,30.9
Sudan,1994,31.2
Sudan,1993,31.4
Sudan,1992,31.7
Sudan,1991,31.9
Sudan,1990,32.1
Suriname,2007,94.7
Suriname,2006,94.7
Suriname,2005,94.7
Suriname,2004,94.7
Suriname,2003,94.7
Suriname,2002,94.7
Suriname,2001,94.7
Suriname,2000,94.7
Suriname,1999,94.7
Suriname,1998,94.7
Suriname,1997,94.7
Suriname,1996,94.7
Suriname,1995,94.7
Suriname,1994,94.7
Suriname,1993,94.7
Suriname,1992,94.7
Suriname,1991,94.7
Suriname,1990,94.7
Swaziland,2007,32
Swaziland,2006,31.7
Swaziland,2005,31.5
Swaziland,2004,31.2
Swaziland,2003,30.9
Swaziland,2002,30.6
Swaziland,2001,30.4
Swaziland,2000,30.1
Swaziland,1999,29.8
Swaziland,1998,29.6
Swaziland,1997,29.3
Swaziland,1996,29
Swaziland,1995,28.8
Swaziland,1994,28.5
Swaziland,1993,28.2
Swaziland,1992,28
Swaziland,1991,27.7
Swaziland,1990,27.4
Sweden,2007,67.1
Sweden,2006,67.1
Sweden,2005,67.1
Sweden,2004,67.1
Sweden,2003,67
Sweden,2002,67
Sweden,2001,67
Sweden,2000,67
Sweden,1999,66.9
Sweden,1998,66.9
Sweden,1997,66.9
Sweden,1996,66.9
Sweden,1995,66.8
Sweden,1994,66.8
Sweden,1993,66.8
Sweden,1992,66.7
Sweden,1991,66.7
Sweden,1990,66.7
Switzerland,2007,30.7
Switzerland,2006,30.6
Switzerland,2005,30.5
Switzerland,2004,30.4
Switzerland,2003,30.3
Switzerland,2002,30.2
Switzerland,2001,30.1
Switzerland,2000,30
Switzerland,1999,29.9
Switzerland,1998,29.8
Switzerland,1997,29.6
Switzerland,1996,29.5
Switzerland,1995,29.4
Switzerland,1994,29.3
Switzerland,1993,29.2
Switzerland,1992,29.1
Switzerland,1991,29
Switzerland,1990,28.9
Syrian Arab Republic,2007,2.6
Syrian Arab Republic,2006,2.5
Syrian Arab Republic,2005,2.5
Syrian Arab Republic,2004,2.5
Syrian Arab Republic,2003,2.4
Syrian Arab Republic,2002,2.4
Syrian Arab Republic,2001,2.4
Syrian Arab Republic,2000,2.4
Syrian Arab Republic,1999,2.3
Syrian Arab Republic,1998,2.3
Syrian Arab Republic,1997,2.3
Syrian Arab Republic,1996,2.2
Syrian Arab Republic,1995,2.2
Syrian Arab Republic,1994,2.2
Syrian Arab Republic,1993,2.1
Syrian Arab Republic,1992,2.1
Syrian Arab Republic,1991,2.1
Syrian Arab Republic,1990,2
Tajikistan,2007,2.9
Tajikistan,2006,2.9
Tajikistan,2005,2.9
Tajikistan,2004,2.9
Tajikistan,2003,2.9
Tajikistan,2002,2.9
Tajikistan,2001,2.9
Tajikistan,2000,2.9
Tajikistan,1999,2.9
Tajikistan,1998,2.9
Tajikistan,1997,2.9
Tajikistan,1996,2.9
Tajikistan,1995,2.9
Tajikistan,1994,2.9
Tajikistan,1993,2.9
Tajikistan,1992,2.9
"Tanzania, United Republic of",2007,38.9
"Tanzania, United Republic of",2006,39.3
"Tanzania, United Republic of",2005,39.8
"Tanzania, United Republic of",2004,40.3
"Tanzania, United Republic of",2003,40.7
"Tanzania, United Republic of",2002,41.2
"Tanzania, United Republic of",2001,41.7
"Tanzania, United Republic of",2000,42.1
"Tanzania, United Republic of",1999,42.6
"Tanzania, United Republic of",1998,43.1
"Tanzania, United Republic of",1997,43.5
"Tanzania, United Republic of",1996,44
"Tanzania, United Republic of",1995,44.5
"Tanzania, United Republic of",1994,44.9
"Tanzania, United Republic of",1993,45.4
"Tanzania, United Republic of",1992,45.9
"Tanzania, United Republic of",1991,46.3
"Tanzania, United Republic of",1990,46.8
Thailand,2007,28.2
Thailand,2006,28.3
Thailand,2005,28.4
Thailand,2004,28.5
Thailand,2003,28.7
Thailand,2002,28.8
Thailand,2001,28.9
Thailand,2000,29
Thailand,1999,29.2
Thailand,1998,29.4
Thailand,1997,29.7
Thailand,1996,29.9
Thailand,1995,30.1
Thailand,1994,30.3
Thailand,1993,30.6
Thailand,1992,30.8
Thailand,1991,31
Thailand,1990,31.2
The former Yugoslav Republic of Macedonia,2007,35.6
The former Yugoslav Republic of Macedonia,2006,35.6
The former Yugoslav Republic of Macedonia,2005,35.6
The former Yugoslav Republic of Macedonia,2004,35.6
The former Yugoslav Republic of Macedonia,2003,35.6
The former Yugoslav Republic of Macedonia,2002,35.6
The former Yugoslav Republic of Macedonia,2001,35.6
The former Yugoslav Republic of Macedonia,2000,35.6
The former Yugoslav Republic of Macedonia,1999,35.6
The former Yugoslav Republic of Macedonia,1998,35.6
The former Yugoslav Republic of Macedonia,1997,35.6
The former Yugoslav Republic of Macedonia,1996,35.6
The former Yugoslav Republic of Macedonia,1995,35.6
The former Yugoslav Republic of Macedonia,1994,35.6
The former Yugoslav Republic of Macedonia,1993,35.6
The former Yugoslav Republic of Macedonia,1992,35.6
Timor-Leste,2007,52.2
Timor-Leste,2006,52.9
Timor-Leste,2005,53.7
Timor-Leste,2004,54.4
Timor-Leste,2003,55.2
Timor-Leste,2002,55.9
Timor-Leste,2001,56.7
Timor-Leste,2000,57.4
Timor-Leste,1999,58.2
Timor-Leste,1998,58.9
Timor-Leste,1997,59.7
Timor-Leste,1996,60.4
Timor-Leste,1995,61.2
Timor-Leste,1994,62
Timor-Leste,1993,62.7
Timor-Leste,1992,63.5
Timor-Leste,1991,64.2
Timor-Leste,1990,65
Togo,2007,6.4
Togo,2006,6.7
Togo,2005,7.1
Togo,2004,7.5
Togo,2003,7.8
Togo,2002,8.2
Togo,2001,8.6
Togo,2000,8.9
Togo,1999,9.3
Togo,1998,9.7
Togo,1997,10
Togo,1996,10.4
Togo,1995,10.8
Togo,1994,11.1
Togo,1993,11.5
Togo,1992,11.9
Togo,1991,12.2
Togo,1990,12.6
Tokelau,2007,0
Tokelau,2006,0
Tokelau,2005,0
Tokelau,2004,0
Tokelau,2003,0
Tokelau,2002,0
Tokelau,2001,0
Tokelau,2000,0
Tokelau,1999,0
Tokelau,1998,0
Tokelau,1997,0
Tokelau,1996,0
Tokelau,1995,0
Tokelau,1994,0
Tokelau,1993,0
Tokelau,1992,0
Tokelau,1991,0
Tokelau,1990,0
Tonga,2007,5
Tonga,2006,5
Tonga,2005,5
Tonga,2004,5
Tonga,2003,5
Tonga,2002,5
Tonga,2001,5
Tonga,2000,5
Tonga,1999,5
Tonga,1998,5
Tonga,1997,5
Tonga,1996,5
Tonga,1995,5
Tonga,1994,5
Tonga,1993,5
Tonga,1992,5
Tonga,1991,5
Tonga,1990,5
Trinidad and Tobago,2007,43.9
Trinidad and Tobago,2006,44
Trinidad and Tobago,2005,44.1
Trinidad and Tobago,2004,44.1
Trinidad and Tobago,2003,44.2
Trinidad and Tobago,2002,44.3
Trinidad and Tobago,2001,44.4
Trinidad and Tobago,2000,44.4
Trinidad and Tobago,1999,44.6
Trinidad and Tobago,1998,44.7
Trinidad and Tobago,1997,44.9
Trinidad and Tobago,1996,45
Trinidad and Tobago,1995,45.1
Trinidad and Tobago,1994,45.3
Trinidad and Tobago,1993,45.4
Trinidad and Tobago,1992,45.5
Trinidad and Tobago,1991,45.7
Trinidad and Tobago,1990,45.8
Tunisia,2007,7
Tunisia,2006,6.9
Tunisia,2005,6.8
Tunisia,2004,6.7
Tunisia,2003,6.5
Tunisia,2002,6.4
Tunisia,2001,6.3
Tunisia,2000,6.2
Tunisia,1999,6
Tunisia,1998,5.8
Tunisia,1997,5.6
Tunisia,1996,5.4
Tunisia,1995,5.2
Tunisia,1994,5
Tunisia,1993,4.7
Tunisia,1992,4.5
Tunisia,1991,4.3
Tunisia,1990,4.1
Turkey,2007,13.3
Turkey,2006,13.3
Turkey,2005,13.2
Turkey,2004,13.2
Turkey,2003,13.2
Turkey,2002,13.1
Turkey,2001,13.1
Turkey,2000,13.1
Turkey,1999,13
Turkey,1998,13
Turkey,1997,12.9
Turkey,1996,12.9
Turkey,1995,12.8
Turkey,1994,12.8
Turkey,1993,12.7
Turkey,1992,12.7
Turkey,1991,12.6
Turkey,1990,12.6
Turkmenistan,2007,8.8
Turkmenistan,2006,8.8
Turkmenistan,2005,8.8
Turkmenistan,2004,8.8
Turkmenistan,2003,8.8
Turkmenistan,2002,8.8
Turkmenistan,2001,8.8
Turkmenistan,2000,8.8
Turkmenistan,1999,8.8
Turkmenistan,1998,8.8
Turkmenistan,1997,8.8
Turkmenistan,1996,8.8
Turkmenistan,1995,8.8
Turkmenistan,1994,8.8
Turkmenistan,1993,8.8
Turkmenistan,1992,8.8
Turks and Caicos Islands,2007,36.2
Turks and Caicos Islands,2006,36.2
Turks and Caicos Islands,2005,36.2
Turks and Caicos Islands,2004,36.2
Turks and Caicos Islands,2003,36.2
Turks and Caicos Islands,2002,36.2
Turks and Caicos Islands,2001,36.2
Turks and Caicos Islands,2000,36.2
Turks and Caicos Islands,1999,36.2
Turks and Caicos Islands,1998,36.2
Turks and Caicos Islands,1997,36.2
Turks and Caicos Islands,1996,36.2
Turks and Caicos Islands,1995,36.2
Turks and Caicos Islands,1994,36.2
Turks and Caicos Islands,1993,36.2
Turks and Caicos Islands,1992,36.2
Turks and Caicos Islands,1991,36.2
Turks and Caicos Islands,1990,36.2
Tuvalu,2007,33.3
Tuvalu,2006,33.3
Tuvalu,2005,33.3
Tuvalu,2004,33.3
Tuvalu,2003,33.3
Tuvalu,2002,33.3
Tuvalu,2001,33.3
Tuvalu,2000,33.3
Tuvalu,1999,33.3
Tuvalu,1998,33.3
Tuvalu,1997,33.3
Tuvalu,1996,33.3
Tuvalu,1995,33.3
Tuvalu,1994,33.3
Tuvalu,1993,33.3
Tuvalu,1992,33.3
Tuvalu,1991,33.3
Tuvalu,1990,33.3
Uganda,2007,17.5
Uganda,2006,18
Uganda,2005,18.4
Uganda,2004,18.8
Uganda,2003,19.3
Uganda,2002,19.7
Uganda,2001,20.2
Uganda,2000,20.6
Uganda,1999,21
Uganda,1998,21.5
Uganda,1997,21.9
Uganda,1996,22.3
Uganda,1995,22.8
Uganda,1994,23.2
Uganda,1993,23.7
Uganda,1992,24.1
Uganda,1991,24.5
Uganda,1990,25
Ukraine,2007,16.6
Ukraine,2006,16.5
Ukraine,2005,16.5
Ukraine,2004,16.5
Ukraine,2003,16.5
Ukraine,2002,16.5
Ukraine,2001,16.4
Ukraine,2000,16.4
Ukraine,1999,16.4
Ukraine,1998,16.3
Ukraine,1997,16.3
Ukraine,1996,16.3
Ukraine,1995,16.2
Ukraine,1994,16.2
Ukraine,1993,16.1
Ukraine,1992,16.1
United Arab Emirates,2007,3.7
United Arab Emirates,2006,3.7
United Arab Emirates,2005,3.7
United Arab Emirates,2004,3.7
United Arab Emirates,2003,3.7
United Arab Emirates,2002,3.7
United Arab Emirates,2001,3.7
United Arab Emirates,2000,3.7
United Arab Emirates,1999,3.6
United Arab Emirates,1998,3.6
United Arab Emirates,1997,3.5
United Arab Emirates,1996,3.4
United Arab Emirates,1995,3.3
United Arab Emirates,1994,3.2
United Arab Emirates,1993,3.2
United Arab Emirates,1992,3.1
United Arab Emirates,1991,3
United Arab Emirates,1990,2.9
United Kingdom,2007,11.8
United Kingdom,2006,11.8
United Kingdom,2005,11.8
United Kingdom,2004,11.7
United Kingdom,2003,11.7
United Kingdom,2002,11.6
United Kingdom,2001,11.6
United Kingdom,2000,11.5
United Kingdom,1999,11.5
United Kingdom,1998,11.4
United Kingdom,1997,11.3
United Kingdom,1996,11.2
United Kingdom,1995,11.2
United Kingdom,1994,11.1
United Kingdom,1993,11
United Kingdom,1992,10.9
United Kingdom,1991,10.9
United Kingdom,1990,10.8
United States,2007,33.1
United States,2006,33.1
United States,2005,33.1
United States,2004,33.1
United States,2003,33
United States,2002,33
United States,2001,33
United States,2000,33
United States,1999,33
United States,1998,32.9
United States,1997,32.9
United States,1996,32.8
United States,1995,32.8
United States,1994,32.8
United States,1993,32.7
United States,1992,32.7
United States,1991,32.6
United States,1990,32.6
Uruguay,2007,8.8
Uruguay,2006,8.7
Uruguay,2005,8.6
Uruguay,2004,8.5
Uruguay,2003,8.4
Uruguay,2002,8.3
Uruguay,2001,8.2
Uruguay,2000,8.1
Uruguay,1999,7.8
Uruguay,1998,7.5
Uruguay,1997,7.2
Uruguay,1996,6.9
Uruguay,1995,6.6
Uruguay,1994,6.3
Uruguay,1993,6
Uruguay,1992,5.7
Uruguay,1991,5.5
Uruguay,1990,5.2
US Virgin Islands,2007,26
US Virgin Islands,2006,26.6
US Virgin Islands,2005,27.1
US Virgin Islands,2004,27.7
US Virgin Islands,2003,28.3
US Virgin Islands,2002,28.6
US Virgin Islands,2001,29.1
US Virgin Islands,2000,29.7
US Virgin Islands,1999,30.3
US Virgin Islands,1998,30.6
US Virgin Islands,1997,31.1
US Virgin Islands,1996,31.4
US Virgin Islands,1995,32
US Virgin Islands,1994,32.3
US Virgin Islands,1993,32.9
US Virgin Islands,1992,33.1
US Virgin Islands,1991,33.7
US Virgin Islands,1990,34
USSR,1991,38.7
USSR,1990,38.7
Uzbekistan,2007,7.8
Uzbekistan,2006,7.8
Uzbekistan,2005,7.7
Uzbekistan,2004,7.7
Uzbekistan,2003,7.7
Uzbekistan,2002,7.6
Uzbekistan,2001,7.6
Uzbekistan,2000,7.6
Uzbekistan,1999,7.5
Uzbekistan,1998,7.5
Uzbekistan,1997,7.4
Uzbekistan,1996,7.4
Uzbekistan,1995,7.4
Uzbekistan,1994,7.3
Uzbekistan,1993,7.3
Uzbekistan,1992,7.2
Vanuatu,2007,36.1
Vanuatu,2006,36.1
Vanuatu,2005,36.1
Vanuatu,2004,36.1
Vanuatu,2003,36.1
Vanuatu,2002,36.1
Vanuatu,2001,36.1
Vanuatu,2000,36.1
Vanuatu,1999,36.1
Vanuatu,1998,36.1
Vanuatu,1997,36.1
Vanuatu,1996,36.1
Vanuatu,1995,36.1
Vanuatu,1994,36.1
Vanuatu,1993,36.1
Vanuatu,1992,36.1
Vanuatu,1991,36.1
Vanuatu,1990,36.1
Venezuela,2007,53.4
Venezuela,2006,53.8
Venezuela,2005,54.1
Venezuela,2004,54.4
Venezuela,2003,54.7
Venezuela,2002,55.1
Venezuela,2001,55.4
Venezuela,2000,55.7
Venezuela,1999,56
Venezuela,1998,56.4
Venezuela,1997,56.7
Venezuela,1996,57
Venezuela,1995,57.4
Venezuela,1994,57.7
Venezuela,1993,58
Venezuela,1992,58.3
Venezuela,1991,58.7
Venezuela,1990,59
Viet Nam,2007,43.3
Viet Nam,2006,42.5
Viet Nam,2005,41.7
Viet Nam,2004,40.9
Viet Nam,2003,40.1
Viet Nam,2002,39.3
Viet Nam,2001,38.5
Viet Nam,2000,37.7
Viet Nam,1999,35.3
Viet Nam,1998,34.6
Viet Nam,1997,33.8
Viet Nam,1996,33.1
Viet Nam,1995,32.4
Viet Nam,1994,31.7
Viet Nam,1993,30.9
Viet Nam,1992,30.2
Viet Nam,1991,29.5
Viet Nam,1990,28.8
Wallis and Futuna Islands,2007,33.6
Wallis and Futuna Islands,2006,34.3
Wallis and Futuna Islands,2005,35
Wallis and Futuna Islands,2004,35.7
Wallis and Futuna Islands,2003,36.4
Wallis and Futuna Islands,2002,37.1
Wallis and Futuna Islands,2001,37.9
Wallis and Futuna Islands,2000,39.3
Wallis and Futuna Islands,1999,39.3
Wallis and Futuna Islands,1998,39.3
Wallis and Futuna Islands,1997,40
Wallis and Futuna Islands,1996,40
Wallis and Futuna Islands,1995,40.7
Wallis and Futuna Islands,1994,40.7
Wallis and Futuna Islands,1993,41.4
Wallis and Futuna Islands,1992,41.4
Wallis and Futuna Islands,1991,42.1
Wallis and Futuna Islands,1990,42.1
Western Sahara,2007,3.8
Western Sahara,2006,3.8
Western Sahara,2005,3.8
Western Sahara,2004,3.8
Western Sahara,2003,3.8
Western Sahara,2002,3.8
Western Sahara,2001,3.8
Western Sahara,2000,3.8
Western Sahara,1999,3.8
Western Sahara,1998,3.8
Western Sahara,1997,3.8
Western Sahara,1996,3.8
Western Sahara,1995,3.8
Western Sahara,1994,3.8
Western Sahara,1993,3.8
Western Sahara,1992,3.8
Western Sahara,1991,3.8
Western Sahara,1990,3.8
Yemen,2007,1
Yemen,2006,1
Yemen,2005,1
Yemen,2004,1
Yemen,2003,1
Yemen,2002,1
Yemen,2001,1
Yemen,2000,1
Yemen,1999,1
Yemen,1998,1
Yemen,1997,1
Yemen,1996,1
Yemen,1995,1
Yemen,1994,1
Yemen,1993,1
Yemen,1992,1
Yemen,1991,1
Yemen,1990,1
Yugoslav SFR,1991,35.3
Yugoslav SFR,1990,35.3
Zambia,2007,55.9
Zambia,2006,56.5
Zambia,2005,57.1
Zambia,2004,57.7
Zambia,2003,58.3
Zambia,2002,58.9
Zambia,2001,59.5
Zambia,2000,60.1
Zambia,1999,60.7
Zambia,1998,61.3
Zambia,1997,61.9
Zambia,1996,62.5
Zambia,1995,63.1
Zambia,1994,63.7
Zambia,1993,64.3
Zambia,1992,64.9
Zambia,1991,65.5
Zambia,1990,66.1
Zimbabwe,2007,43.7
Zimbabwe,2006,44.5
Zimbabwe,2005,45.3
Zimbabwe,2004,46.1
Zimbabwe,2003,47
Zimbabwe,2002,47.8
Zimbabwe,2001,48.6
Zimbabwe,2000,49.4
Zimbabwe,1999,50.2
Zimbabwe,1998,51
Zimbabwe,1997,51.8
Zimbabwe,1996,52.6
Zimbabwe,1995,53.4
Zimbabwe,1994,54.2
Zimbabwe,1993,55
Zimbabwe,1992,55.9
Zimbabwe,1991,56.7
Zimbabwe,1990,57.5
