Region,Year,Value,Category
France,1983,31565000,agricultural_area
France,1982,31646000,agricultural_area
France,1981,31687000,agricultural_area
France,1980,31722000,agricultural_area
France,1979,31834000,agricultural_area
France,1978,31961000,agricultural_area
France,1977,31910000,agricultural_area
France,1976,32021000,agricultural_area
France,1975,32357000,agricultural_area
France,1974,32442000,agricultural_area
France,1973,32460000,agricultural_area
France,1972,32515000,agricultural_area
France,1971,32623000,agricultural_area
France,1970,32495000,agricultural_area
France,1969,33173000,agricultural_area
France,1968,33178000,agricultural_area
France,1967,33629000,agricultural_area
France,1966,33846000,agricultural_area
France,1965,34001000,agricultural_area
France,1964,34109000,agricultural_area
France,1963,34354000,agricultural_area
France,1962,34440000,agricultural_area
France,1961,34539000,agricultural_area
French Guiana,2007,23000,agricultural_area
French Guiana,2006,23600,agricultural_area
French Guiana,2005,23000,agricultural_area
French Guiana,2004,23000,agricultural_area
French Guiana,2003,23000,agricultural_area
French Guiana,2002,23000,agricultural_area
French Guiana,2001,23000,agricultural_area
French Guiana,2000,23000,agricultural_area
French Guiana,1999,23000,agricultural_area
French Guiana,1998,24000,agricultural_area
French Guiana,1997,24000,agricultural_area
French Guiana,1996,24000,agricultural_area
French Guiana,1995,24000,agricultural_area
French Guiana,1994,23000,agricultural_area
French Guiana,1993,23000,agricultural_area
French Guiana,1992,21000,agricultural_area
French Guiana,1991,21000,agricultural_area
French Guiana,1990,21000,agricultural_area
French Guiana,1989,21000,agricultural_area
French Guiana,1988,18000,agricultural_area
French Guiana,1987,13000,agricultural_area
French Guiana,1986,13000,agricultural_area
French Guiana,1985,12000,agricultural_area
French Guiana,1984,12000,agricultural_area
French Guiana,1983,11000,agricultural_area
French Guiana,1982,11000,agricultural_area
French Guiana,1981,9000,agricultural_area
French Guiana,1980,8000,agricultural_area
French Guiana,1979,9000,agricultural_area
French Guiana,1978,9000,agricultural_area
French Guiana,1977,9000,agricultural_area
French Guiana,1976,9000,agricultural_area
French Guiana,1975,8000,agricultural_area
French Guiana,1974,7000,agricultural_area
French Guiana,1973,7000,agricultural_area
French Guiana,1972,7000,agricultural_area
French Guiana,1971,7000,agricultural_area
French Guiana,1970,4000,agricultural_area
French Guiana,1969,5000,agricultural_area
French Guiana,1968,5000,agricultural_area
French Guiana,1967,5000,agricultural_area
French Guiana,1966,5000,agricultural_area
French Guiana,1965,5000,agricultural_area
French Guiana,1964,5000,agricultural_area
French Guiana,1963,6000,agricultural_area
French Guiana,1962,7000,agricultural_area
French Guiana,1961,6000,agricultural_area
French Polynesia,2007,45000,agricultural_area
French Polynesia,2006,45000,agricultural_area
French Polynesia,2005,45000,agricultural_area
French Polynesia,2004,45000,agricultural_area
French Polynesia,2003,45000,agricultural_area
French Polynesia,2002,45000,agricultural_area
French Polynesia,2001,43000,agricultural_area
French Polynesia,2000,43000,agricultural_area
French Polynesia,1999,43000,agricultural_area
French Polynesia,1998,43000,agricultural_area
French Polynesia,1997,43000,agricultural_area
French Polynesia,1996,43000,agricultural_area
French Polynesia,1995,43000,agricultural_area
French Polynesia,1994,43000,agricultural_area
French Polynesia,1993,43000,agricultural_area
French Polynesia,1992,43000,agricultural_area
French Polynesia,1991,43000,agricultural_area
French Polynesia,1990,43000,agricultural_area
French Polynesia,1989,43000,agricultural_area
French Polynesia,1988,43000,agricultural_area
French Polynesia,1987,43000,agricultural_area
French Polynesia,1986,44000,agricultural_area
French Polynesia,1985,44000,agricultural_area
French Polynesia,1984,44000,agricultural_area
French Polynesia,1983,44000,agricultural_area
French Polynesia,1982,44000,agricultural_area
French Polynesia,1981,44000,agricultural_area
French Polynesia,1980,44000,agricultural_area
French Polynesia,1979,44000,agricultural_area
French Polynesia,1978,44000,agricultural_area
French Polynesia,1977,44000,agricultural_area
French Polynesia,1976,44000,agricultural_area
French Polynesia,1975,44000,agricultural_area
French Polynesia,1974,44000,agricultural_area
French Polynesia,1973,44000,agricultural_area
French Polynesia,1972,44000,agricultural_area
French Polynesia,1971,44000,agricultural_area
French Polynesia,1970,44000,agricultural_area
French Polynesia,1969,44000,agricultural_area
French Polynesia,1968,44000,agricultural_area
French Polynesia,1967,44000,agricultural_area
French Polynesia,1966,44000,agricultural_area
French Polynesia,1965,44000,agricultural_area
French Polynesia,1964,44000,agricultural_area
French Polynesia,1963,44000,agricultural_area
French Polynesia,1962,44000,agricultural_area
French Polynesia,1961,44000,agricultural_area
Gabon,2007,5160000,agricultural_area
Gabon,2006,5160000,agricultural_area
Gabon,2005,5160000,agricultural_area
Gabon,2004,5160000,agricultural_area
Gabon,2003,5160000,agricultural_area
Gabon,2002,5160000,agricultural_area
Gabon,2001,5160000,agricultural_area
Gabon,2000,5160000,agricultural_area
Gabon,1999,5160000,agricultural_area
Gabon,1998,5160000,agricultural_area
Gabon,1997,5160000,agricultural_area
Gabon,1996,5160000,agricultural_area
Gabon,1995,5160000,agricultural_area
Gabon,1994,5160000,agricultural_area
Gabon,1993,5160000,agricultural_area
Gabon,1992,5160000,agricultural_area
Gabon,1991,5157000,agricultural_area
Gabon,1990,5157000,agricultural_area
Gabon,1989,5152000,agricultural_area
Gabon,1988,5152000,agricultural_area
Gabon,1987,5152000,agricultural_area
Gabon,1986,5152000,agricultural_area
Gabon,1985,5152000,agricultural_area
Gabon,1984,5152000,agricultural_area
Gabon,1983,5152000,agricultural_area
Gabon,1982,5152000,agricultural_area
Gabon,1981,5152000,agricultural_area
Gabon,1980,5152000,agricultural_area
Gabon,1979,5150000,agricultural_area
Gabon,1978,5199000,agricultural_area
Gabon,1977,5177000,agricultural_area
Gabon,1976,5154000,agricultural_area
Gabon,1975,5169000,agricultural_area
Gabon,1974,5150000,agricultural_area
Gabon,1973,5135000,agricultural_area
Gabon,1972,5165000,agricultural_area
Gabon,1971,5200000,agricultural_area
Gabon,1970,5180000,agricultural_area
Gabon,1969,5215000,agricultural_area
Gabon,1968,5250000,agricultural_area
Gabon,1967,5235000,agricultural_area
Gabon,1966,5270000,agricultural_area
Gabon,1965,5255000,agricultural_area
Gabon,1964,5240000,agricultural_area
Gabon,1963,5225000,agricultural_area
Gabon,1962,5210000,agricultural_area
Gabon,1961,5195000,agricultural_area
Gambia,2007,813000,agricultural_area
Gambia,2006,810000,agricultural_area
Gambia,2005,794000,agricultural_area
Gambia,2004,799000,agricultural_area
Gambia,2003,774000,agricultural_area
Gambia,2002,764000,agricultural_area
Gambia,2001,784000,agricultural_area
Gambia,2000,749000,agricultural_area
Gambia,1999,709000,agricultural_area
Gambia,1998,684000,agricultural_area
Gambia,1997,669000,agricultural_area
Gambia,1996,640000,agricultural_area
Gambia,1995,635000,agricultural_area
Gambia,1994,630000,agricultural_area
Gambia,1993,611000,agricultural_area
Gambia,1992,612000,agricultural_area
Gambia,1991,646000,agricultural_area
Gambia,1990,637000,agricultural_area
Gambia,1989,631000,agricultural_area
Gambia,1988,649000,agricultural_area
Gambia,1987,634000,agricultural_area
Gambia,1986,627000,agricultural_area
Gambia,1985,619000,agricultural_area
Gambia,1984,569000,agricultural_area
Gambia,1983,583000,agricultural_area
Gambia,1982,602000,agricultural_area
Gambia,1981,581000,agricultural_area
Gambia,1980,559000,agricultural_area
Gambia,1979,566000,agricultural_area
Gambia,1978,577000,agricultural_area
Gambia,1977,570000,agricultural_area
Gambia,1976,563000,agricultural_area
Gambia,1975,564000,agricultural_area
Gambia,1974,570000,agricultural_area
Gambia,1973,543000,agricultural_area
Gambia,1972,538000,agricultural_area
Gambia,1971,533000,agricultural_area
Gambia,1970,530000,agricultural_area
Gambia,1969,530000,agricultural_area
Gambia,1968,528000,agricultural_area
Gambia,1967,528000,agricultural_area
Gambia,1966,526000,agricultural_area
Gambia,1965,525000,agricultural_area
Gambia,1964,524000,agricultural_area
Gambia,1963,523000,agricultural_area
Gambia,1962,522000,agricultural_area
Gambia,1961,521000,agricultural_area
Georgia,2007,2517000,agricultural_area
Georgia,2006,2518000,agricultural_area
Georgia,2005,2515000,agricultural_area
Georgia,2004,2512000,agricultural_area
Georgia,2003,3006000,agricultural_area
Georgia,2002,3004000,agricultural_area
Georgia,2001,3003000,agricultural_area
Georgia,2000,3000000,agricultural_area
Georgia,1999,2999000,agricultural_area
Georgia,1998,3045000,agricultural_area
Georgia,1997,3037000,agricultural_area
Georgia,1996,3035000,agricultural_area
Georgia,1995,3048000,agricultural_area
Georgia,1994,3097000,agricultural_area
Georgia,1993,3128000,agricultural_area
Georgia,1992,3229000,agricultural_area
Germany,2007,16950000,agricultural_area
Germany,2006,16946000,agricultural_area
Germany,2005,17031000,agricultural_area
Germany,2004,17013000,agricultural_area
Germany,2003,17001000,agricultural_area
Germany,2002,16967000,agricultural_area
Germany,2001,17034000,agricultural_area
Germany,2000,17068000,agricultural_area
Germany,1999,17152000,agricultural_area
Germany,1998,17373000,agricultural_area
Germany,1997,17327000,agricultural_area
Germany,1996,17337000,agricultural_area
Germany,1995,17343000,agricultural_area
Germany,1994,17308000,agricultural_area
Germany,1993,17162000,agricultural_area
Germany,1992,16951000,agricultural_area
Germany,1991,17136000,agricultural_area
Germany,1990,18032000,agricultural_area
Germany,1989,18056000,agricultural_area
Germany,1988,18097000,agricultural_area
Germany,1987,18125000,agricultural_area
Germany,1986,18208000,agricultural_area
Germany,1985,18244000,agricultural_area
Germany,1984,18284000,agricultural_area
Germany,1983,18330000,agricultural_area
Germany,1982,18396000,agricultural_area
Germany,1981,18461000,agricultural_area
Germany,1980,18519000,agricultural_area
Germany,1979,18594000,agricultural_area
Germany,1978,18659000,agricultural_area
Germany,1977,18709000,agricultural_area
Germany,1976,18758000,agricultural_area
Germany,1975,18792000,agricultural_area
Germany,1974,18821000,agricultural_area
Germany,1973,18897000,agricultural_area
Germany,1972,18949000,agricultural_area
Germany,1971,18952000,agricultural_area
Germany,1970,19023000,agricultural_area
Germany,1969,19254000,agricultural_area
Germany,1968,19285000,agricultural_area
Germany,1967,19412000,agricultural_area
Germany,1966,19531000,agricultural_area
Germany,1965,19534000,agricultural_area
Germany,1964,19458000,agricultural_area
Germany,1963,19402000,agricultural_area
Germany,1962,19393000,agricultural_area
Germany,1961,19375000,agricultural_area
Ghana,2007,14850000,agricultural_area
Ghana,2006,14950000,agricultural_area
Ghana,2005,14850000,agricultural_area
Ghana,2004,14850000,agricultural_area
Ghana,2003,14735000,agricultural_area
Ghana,2002,14681000,agricultural_area
Ghana,2001,14560000,agricultural_area
Ghana,2000,14450000,agricultural_area
Ghana,1999,14200000,agricultural_area
Ghana,1998,14030000,agricultural_area
Ghana,1997,13628000,agricultural_area
Ghana,1996,13300000,agricultural_area
Ghana,1995,13100000,agricultural_area
Ghana,1994,12900000,agricultural_area
Ghana,1993,12800000,agricultural_area
Ghana,1992,12720000,agricultural_area
Ghana,1991,12720000,agricultural_area
Ghana,1990,12605000,agricultural_area
Ghana,1989,12500000,agricultural_area
Ghana,1988,12500000,agricultural_area
Ghana,1987,12400000,agricultural_area
Ghana,1986,12400000,agricultural_area
Ghana,1985,12400000,agricultural_area
Ghana,1984,12300000,agricultural_area
Ghana,1983,12200000,agricultural_area
Ghana,1982,12200000,agricultural_area
Ghana,1981,12000000,agricultural_area
Ghana,1980,12000000,agricultural_area
Ghana,1979,12000000,agricultural_area
Ghana,1978,12000000,agricultural_area
Ghana,1977,11900000,agricultural_area
Ghana,1976,11800000,agricultural_area
Ghana,1975,11800000,agricultural_area
Ghana,1974,11700000,agricultural_area
Ghana,1973,11700000,agricultural_area
Ghana,1972,11700000,agricultural_area
Ghana,1971,11700000,agricultural_area
Ghana,1970,11700000,agricultural_area
Ghana,1969,11700000,agricultural_area
Ghana,1968,11700000,agricultural_area
Ghana,1967,11700000,agricultural_area
Ghana,1966,11700000,agricultural_area
Ghana,1965,11700000,agricultural_area
Ghana,1964,11700000,agricultural_area
Ghana,1963,11700000,agricultural_area
Ghana,1962,11700000,agricultural_area
Ghana,1961,11700000,agricultural_area
Greece,2007,8280000,agricultural_area
Greece,2006,8307000,agricultural_area
Greece,2005,8334000,agricultural_area
Greece,2004,8361000,agricultural_area
Greece,2003,8400000,agricultural_area
Greece,2002,8446000,agricultural_area
Greece,2001,8502000,agricultural_area
Greece,2000,8529000,agricultural_area
Greece,1999,8670000,agricultural_area
Greece,1998,8782000,agricultural_area
Greece,1997,8985000,agricultural_area
Greece,1996,9172000,agricultural_area
Greece,1995,9164000,agricultural_area
Greece,1994,9170000,agricultural_area
Greece,1993,9160000,agricultural_area
Greece,1992,9167000,agricultural_area
Greece,1991,9164000,agricultural_area
Greece,1990,9222000,agricultural_area
Greece,1989,9215000,agricultural_area
Greece,1988,9179000,agricultural_area
Greece,1987,9177000,agricultural_area
Greece,1986,9180000,agricultural_area
Greece,1985,9184000,agricultural_area
Greece,1984,9209000,agricultural_area
Greece,1983,9182000,agricultural_area
Greece,1982,9206000,agricultural_area
Greece,1981,9206000,agricultural_area
Greece,1980,9180000,agricultural_area
Greece,1979,9181000,agricultural_area
Greece,1978,9175000,agricultural_area
Greece,1977,9112000,agricultural_area
Greece,1976,9115000,agricultural_area
Greece,1975,9118000,agricultural_area
Greece,1974,9141000,agricultural_area
Greece,1973,9143000,agricultural_area
Greece,1972,9160000,agricultural_area
Greece,1971,9155000,agricultural_area
Greece,1970,9155000,agricultural_area
Greece,1969,9144000,agricultural_area
Greece,1968,9143000,agricultural_area
Greece,1967,9113000,agricultural_area
Greece,1966,9090000,agricultural_area
Greece,1965,8678000,agricultural_area
Greece,1964,8991000,agricultural_area
Greece,1963,9021000,agricultural_area
Greece,1962,8902000,agricultural_area
Greece,1961,8910000,agricultural_area
Greenland,2007,235000,agricultural_area
Greenland,2006,235000,agricultural_area
Greenland,2005,235000,agricultural_area
Greenland,2004,235000,agricultural_area
Greenland,2003,235000,agricultural_area
Greenland,2002,235000,agricultural_area
Greenland,2001,235000,agricultural_area
Greenland,2000,235000,agricultural_area
Greenland,1999,235000,agricultural_area
Greenland,1998,235000,agricultural_area
Greenland,1997,235000,agricultural_area
Greenland,1996,235000,agricultural_area
Greenland,1995,235000,agricultural_area
Greenland,1994,235000,agricultural_area
Greenland,1993,235000,agricultural_area
Greenland,1992,235000,agricultural_area
Greenland,1991,235000,agricultural_area
Greenland,1990,235000,agricultural_area
Greenland,1989,235000,agricultural_area
Greenland,1988,235000,agricultural_area
Greenland,1987,235000,agricultural_area
Greenland,1986,235000,agricultural_area
Greenland,1985,235000,agricultural_area
Greenland,1984,235000,agricultural_area
Greenland,1983,235000,agricultural_area
Greenland,1982,235000,agricultural_area
Greenland,1981,235000,agricultural_area
Greenland,1980,235000,agricultural_area
Greenland,1979,235000,agricultural_area
Greenland,1978,235000,agricultural_area
Greenland,1977,235000,agricultural_area
Greenland,1976,235000,agricultural_area
Greenland,1975,235000,agricultural_area
Greenland,1974,235000,agricultural_area
Greenland,1973,235000,agricultural_area
Greenland,1972,235000,agricultural_area
Greenland,1971,235000,agricultural_area
Greenland,1970,235000,agricultural_area
Greenland,1969,235000,agricultural_area
Greenland,1968,235000,agricultural_area
Greenland,1967,235000,agricultural_area
Greenland,1966,235000,agricultural_area
Greenland,1965,235000,agricultural_area
Greenland,1964,235000,agricultural_area
Greenland,1963,235000,agricultural_area
Greenland,1962,235000,agricultural_area
Greenland,1961,235000,agricultural_area
Grenada,2007,13000,agricultural_area
Grenada,2006,13000,agricultural_area
Grenada,2005,13000,agricultural_area
Grenada,2004,13000,agricultural_area
Grenada,2003,13000,agricultural_area
Grenada,2002,13000,agricultural_area
Grenada,2001,13000,agricultural_area
Grenada,2000,12000,agricultural_area
Grenada,1999,12000,agricultural_area
Grenada,1998,12000,agricultural_area
Grenada,1997,12000,agricultural_area
Grenada,1996,12000,agricultural_area
Grenada,1995,12000,agricultural_area
Grenada,1994,12000,agricultural_area
Grenada,1993,12000,agricultural_area
Grenada,1992,12000,agricultural_area
Grenada,1991,12000,agricultural_area
Grenada,1990,13000,agricultural_area
Grenada,1989,13000,agricultural_area
Grenada,1988,13000,agricultural_area
Grenada,1987,13000,agricultural_area
Grenada,1986,14000,agricultural_area
Grenada,1985,14000,agricultural_area
Grenada,1984,16000,agricultural_area
Grenada,1983,16000,agricultural_area
Grenada,1982,16000,agricultural_area
Grenada,1981,16000,agricultural_area
Grenada,1980,16000,agricultural_area
Grenada,1979,19000,agricultural_area
Grenada,1978,19000,agricultural_area
Grenada,1977,20000,agricultural_area
Grenada,1976,20000,agricultural_area
Grenada,1975,20000,agricultural_area
Grenada,1974,20000,agricultural_area
Grenada,1973,20000,agricultural_area
Grenada,1972,20000,agricultural_area
Grenada,1971,22000,agricultural_area
Grenada,1970,22000,agricultural_area
Grenada,1969,22000,agricultural_area
Grenada,1968,22000,agricultural_area
Grenada,1967,22000,agricultural_area
Grenada,1966,22000,agricultural_area
Grenada,1965,22000,agricultural_area
Grenada,1964,22000,agricultural_area
Grenada,1963,22000,agricultural_area
Grenada,1962,22000,agricultural_area
Grenada,1961,22000,agricultural_area
Guadeloupe,2007,44000,agricultural_area
Guadeloupe,2006,44000,agricultural_area
Guadeloupe,2005,44000,agricultural_area
Guadeloupe,2004,45000,agricultural_area
Guadeloupe,2003,46000,agricultural_area
Guadeloupe,2002,47000,agricultural_area
Guadeloupe,2001,48000,agricultural_area
Guadeloupe,2000,49000,agricultural_area
Guadeloupe,1999,50000,agricultural_area
Guadeloupe,1998,51000,agricultural_area
Guadeloupe,1997,50000,agricultural_area
Guadeloupe,1996,50000,agricultural_area
Guadeloupe,1995,53000,agricultural_area
Guadeloupe,1994,52000,agricultural_area
Guadeloupe,1993,53000,agricultural_area
Guadeloupe,1992,53000,agricultural_area
Guadeloupe,1991,53000,agricultural_area
Guadeloupe,1990,53000,agricultural_area
Guadeloupe,1989,56000,agricultural_area
Guadeloupe,1988,56000,agricultural_area
Guadeloupe,1987,58000,agricultural_area
Guadeloupe,1986,60000,agricultural_area
Guadeloupe,1985,58000,agricultural_area
Guadeloupe,1984,58000,agricultural_area
Guadeloupe,1983,54000,agricultural_area
Guadeloupe,1982,56000,agricultural_area
Guadeloupe,1981,59000,agricultural_area
Guadeloupe,1980,60000,agricultural_area
Guadeloupe,1979,60000,agricultural_area
Guadeloupe,1978,60000,agricultural_area
Guadeloupe,1977,60000,agricultural_area
Guadeloupe,1976,60000,agricultural_area
Guadeloupe,1975,59000,agricultural_area
Guadeloupe,1974,55000,agricultural_area
Guadeloupe,1973,61000,agricultural_area
Guadeloupe,1972,63000,agricultural_area
Guadeloupe,1971,63000,agricultural_area
Guadeloupe,1970,63000,agricultural_area
Guadeloupe,1969,61000,agricultural_area
Guadeloupe,1968,61000,agricultural_area
Guadeloupe,1967,61000,agricultural_area
Guadeloupe,1966,62000,agricultural_area
Guadeloupe,1965,60000,agricultural_area
Guadeloupe,1964,60000,agricultural_area
Guadeloupe,1963,57000,agricultural_area
Guadeloupe,1962,58000,agricultural_area
Guadeloupe,1961,58000,agricultural_area
Guam,2007,19000,agricultural_area
Guam,2006,20000,agricultural_area
Guam,2005,20000,agricultural_area
Guam,2004,20000,agricultural_area
Guam,2003,20000,agricultural_area
Guam,2002,20000,agricultural_area
Guam,2001,20000,agricultural_area
Guam,2000,20000,agricultural_area
Guam,1999,20000,agricultural_area
Guam,1998,20000,agricultural_area
Guam,1997,20000,agricultural_area
Guam,1996,20000,agricultural_area
Guam,1995,20000,agricultural_area
Guam,1994,20000,agricultural_area
Guam,1993,20000,agricultural_area
Guam,1992,20000,agricultural_area
Guam,1991,20000,agricultural_area
Guam,1990,20000,agricultural_area
Guam,1989,20000,agricultural_area
Guam,1988,20000,agricultural_area
Guam,1987,20000,agricultural_area
Guam,1986,20000,agricultural_area
Guam,1985,20000,agricultural_area
Guam,1984,20000,agricultural_area
Guam,1983,20000,agricultural_area
Guam,1982,20000,agricultural_area
Guam,1981,20000,agricultural_area
Guam,1980,18000,agricultural_area
Guam,1979,18000,agricultural_area
Guam,1978,17000,agricultural_area
Guam,1977,17000,agricultural_area
Guam,1976,17000,agricultural_area
Guam,1975,17000,agricultural_area
Guam,1974,17000,agricultural_area
Guam,1973,17000,agricultural_area
Guam,1972,17000,agricultural_area
Guam,1971,17000,agricultural_area
Guam,1970,17000,agricultural_area
Guam,1969,17000,agricultural_area
Guam,1968,17000,agricultural_area
Guam,1967,17000,agricultural_area
Guam,1966,17000,agricultural_area
Guam,1965,17000,agricultural_area
Guam,1964,17000,agricultural_area
Guam,1963,17000,agricultural_area
Guam,1962,16000,agricultural_area
Guam,1961,16000,agricultural_area
Guatemala,2007,4464000,agricultural_area
Guatemala,2006,4300000,agricultural_area
Guatemala,2005,4562000,agricultural_area
Guatemala,2004,4800000,agricultural_area
Guatemala,2003,5064000,agricultural_area
Guatemala,2002,4525000,agricultural_area
Guatemala,2001,4495000,agricultural_area
Guatemala,2000,4465000,agricultural_area
Guatemala,1999,4440000,agricultural_area
Guatemala,1998,4430000,agricultural_area
Guatemala,1997,4522000,agricultural_area
Guatemala,1996,4512000,agricultural_area
Guatemala,1995,4512000,agricultural_area
Guatemala,1994,4512000,agricultural_area
Guatemala,1993,4482000,agricultural_area
Guatemala,1992,4285000,agricultural_area
Guatemala,1991,4285000,agricultural_area
Guatemala,1990,4285000,agricultural_area
Guatemala,1989,4285000,agricultural_area
Guatemala,1988,4285000,agricultural_area
Guatemala,1987,3785000,agricultural_area
Guatemala,1986,3785000,agricultural_area
Guatemala,1985,3785000,agricultural_area
Guatemala,1984,3785000,agricultural_area
Guatemala,1983,3119000,agricultural_area
Guatemala,1982,3104000,agricultural_area
Guatemala,1981,3067000,agricultural_area
Guatemala,1980,3050000,agricultural_area
Guatemala,1979,3016000,agricultural_area
Guatemala,1978,3005000,agricultural_area
Guatemala,1977,2993000,agricultural_area
Guatemala,1976,2930000,agricultural_area
Guatemala,1975,2888000,agricultural_area
Guatemala,1974,2875000,agricultural_area
Guatemala,1973,2843000,agricultural_area
Guatemala,1972,2800000,agricultural_area
Guatemala,1971,2767000,agricultural_area
Guatemala,1970,2755000,agricultural_area
Guatemala,1969,2742000,agricultural_area
Guatemala,1968,2740000,agricultural_area
Guatemala,1967,2728000,agricultural_area
Guatemala,1966,2706000,agricultural_area
Guatemala,1965,2694000,agricultural_area
Guatemala,1964,2682000,agricultural_area
Guatemala,1963,2670000,agricultural_area
Guatemala,1962,2658000,agricultural_area
Guatemala,1961,2646000,agricultural_area
Guinea,2007,13570000,agricultural_area
Guinea,2006,13470000,agricultural_area
Guinea,2005,13270000,agricultural_area
Guinea,2004,13065000,agricultural_area
Guinea,2003,12960000,agricultural_area
Guinea,2002,12850000,agricultural_area
Guinea,2001,12783000,agricultural_area
Guinea,2000,12695000,agricultural_area
Guinea,1999,12600200,agricultural_area
Guinea,1998,12505400,agricultural_area
Guinea,1997,12400600,agricultural_area
Guinea,1996,12305800,agricultural_area
Guinea,1995,12206000,agricultural_area
Guinea,1994,12188400,agricultural_area
Guinea,1993,12160900,agricultural_area
Guinea,1992,12143300,agricultural_area
Guinea,1991,12075700,agricultural_area
Guinea,1990,12096100,agricultural_area
Guinea,1989,11980600,agricultural_area
Guinea,1988,11943000,agricultural_area
Guinea,1987,11940000,agricultural_area
Guinea,1986,11940000,agricultural_area
Guinea,1985,11940000,agricultural_area
Guinea,1984,11890000,agricultural_area
Guinea,1983,11869000,agricultural_area
Guinea,1982,11863000,agricultural_area
Guinea,1981,11857000,agricultural_area
Guinea,1980,11842000,agricultural_area
Guinea,1979,11840000,agricultural_area
Guinea,1978,11835000,agricultural_area
Guinea,1977,11830000,agricultural_area
Guinea,1976,11820000,agricultural_area
Guinea,1975,11815000,agricultural_area
Guinea,1974,11815000,agricultural_area
Guinea,1973,11815000,agricultural_area
Guinea,1972,11810000,agricultural_area
Guinea,1971,11800000,agricultural_area
Guinea,1970,11800000,agricultural_area
Guinea,1969,11800000,agricultural_area
Guinea,1968,11800000,agricultural_area
Guinea,1967,11795000,agricultural_area
Guinea,1966,11780000,agricultural_area
Guinea,1965,11778000,agricultural_area
Guinea,1964,11775000,agricultural_area
Guinea,1963,11770000,agricultural_area
Guinea,1962,11770000,agricultural_area
Guinea,1961,11760000,agricultural_area
Guinea-Bissau,2007,1630000,agricultural_area
Guinea-Bissau,2006,1630000,agricultural_area
Guinea-Bissau,2005,1630000,agricultural_area
Guinea-Bissau,2004,1630000,agricultural_area
Guinea-Bissau,2003,1630000,agricultural_area
Guinea-Bissau,2002,1628000,agricultural_area
Guinea-Bissau,2001,1628000,agricultural_area
Guinea-Bissau,2000,1628000,agricultural_area
Guinea-Bissau,1999,1608000,agricultural_area
Guinea-Bissau,1998,1577000,agricultural_area
Guinea-Bissau,1997,1567000,agricultural_area
Guinea-Bissau,1996,1522000,agricultural_area
Guinea-Bissau,1995,1506000,agricultural_area
Guinea-Bissau,1994,1497000,agricultural_area
Guinea-Bissau,1993,1497000,agricultural_area
Guinea-Bissau,1992,1497000,agricultural_area
Guinea-Bissau,1991,1497000,agricultural_area
Guinea-Bissau,1990,1497000,agricultural_area
Guinea-Bissau,1989,1497000,agricultural_area
Guinea-Bissau,1988,1470000,agricultural_area
Guinea-Bissau,1987,1470000,agricultural_area
Guinea-Bissau,1986,1465000,agricultural_area
Guinea-Bissau,1985,1448000,agricultural_area
Guinea-Bissau,1984,1440000,agricultural_area
Guinea-Bissau,1983,1413000,agricultural_area
Guinea-Bissau,1982,1403000,agricultural_area
Guinea-Bissau,1981,1390000,agricultural_area
Guinea-Bissau,1980,1383000,agricultural_area
Guinea-Bissau,1979,1380000,agricultural_area
Guinea-Bissau,1978,1379000,agricultural_area
Guinea-Bissau,1977,1379000,agricultural_area
Guinea-Bissau,1976,1378000,agricultural_area
Guinea-Bissau,1975,1378000,agricultural_area
Guinea-Bissau,1974,1378000,agricultural_area
Guinea-Bissau,1973,1373000,agricultural_area
Guinea-Bissau,1972,1368000,agricultural_area
Guinea-Bissau,1971,1368000,agricultural_area
Guinea-Bissau,1970,1368000,agricultural_area
Guinea-Bissau,1969,1368000,agricultural_area
Guinea-Bissau,1968,1368000,agricultural_area
Guinea-Bissau,1967,1368000,agricultural_area
Guinea-Bissau,1966,1358000,agricultural_area
Guinea-Bissau,1965,1358000,agricultural_area
Guinea-Bissau,1964,1358000,agricultural_area
Guinea-Bissau,1963,1358000,agricultural_area
Guinea-Bissau,1962,1358000,agricultural_area
Guinea-Bissau,1961,1358000,agricultural_area
Guyana,2007,1680000,agricultural_area
Guyana,2006,1680000,agricultural_area
Guyana,2005,1680000,agricultural_area
Guyana,2004,1710000,agricultural_area
Guyana,2003,1710000,agricultural_area
Guyana,2002,1708000,agricultural_area
Guyana,2001,1708000,agricultural_area
Guyana,2000,1708000,agricultural_area
Guyana,1999,1735000,agricultural_area
Guyana,1998,1734000,agricultural_area
Guyana,1997,1734000,agricultural_area
Guyana,1996,1734000,agricultural_area
Guyana,1995,1734000,agricultural_area
Guyana,1994,1734000,agricultural_area
Guyana,1993,1734000,agricultural_area
Guyana,1992,1734000,agricultural_area
Guyana,1991,1734000,agricultural_area
Guyana,1990,1732000,agricultural_area
Guyana,1989,1732000,agricultural_area
Guyana,1988,1730000,agricultural_area
Guyana,1987,1730000,agricultural_area
Guyana,1986,1730000,agricultural_area
Guyana,1985,1728000,agricultural_area
Guyana,1984,1728000,agricultural_area
Guyana,1983,1725000,agricultural_area
Guyana,1982,1715000,agricultural_area
Guyana,1981,1715000,agricultural_area
Guyana,1980,1715000,agricultural_area
Guyana,1979,1715000,agricultural_area
Guyana,1978,1626000,agricultural_area
Guyana,1977,1542000,agricultural_area
Guyana,1976,1458000,agricultural_area
Guyana,1975,1378000,agricultural_area
Guyana,1974,1376000,agricultural_area
Guyana,1973,1376000,agricultural_area
Guyana,1972,1374000,agricultural_area
Guyana,1971,1371000,agricultural_area
